Data,Valore
2022-08-30,606
2022-08-31,81
2022-09-01,739
2022-09-02,467
2022-09-03,925
2022-09-04,1094
2022-09-05,182
2022-09-06,208
2022-09-07,385
2022-09-08,391
2022-09-09,369
2022-09-10,234
2022-09-11,249
2022-09-12,1022
2022-09-13,1002
2022-09-14,644
2022-09-15,0
2022-09-16,0
2022-09-17,0
2022-09-18,0
2022-09-19,0
2022-09-20,0
2022-09-21,0
2022-09-22,0
2022-09-23,0
2022-09-24,0
2022-09-25,0
2022-09-26,0
2022-09-27,0
2022-09-28,0
2022-09-29,0
2022-09-30,0
2022-09-01,739
2022-09-02,467
2022-09-03,924
2022-09-04,1096
2022-09-05,180
2022-09-06,208
2022-09-07,385
2022-09-08,391
2022-09-09,369
2022-09-10,234
2022-09-11,249
2022-09-12,1030
2022-09-13,988
2022-09-14,648
2022-09-15,73
2022-09-16,1182
2022-09-17,501
2022-09-18,291
2022-09-19,88
2022-09-20,137
2022-09-21,174
2022-09-22,887
2022-09-23,79
2022-09-24,71
2022-09-25,162
2022-09-26,99
2022-09-27,412
2022-09-28,475
2022-09-29,529
2022-09-30,0
2022-10-01,246
2022-10-02,173
2022-10-03,43
2022-10-04,159
2022-10-05,266
2022-10-06,44
2022-10-07,598
2022-10-08,323
2022-10-09,290
2022-10-10,118
2022-10-11,268
2022-10-12,306
2022-10-13,344
2022-10-14,67
2022-10-15,332
2022-10-16,0
2022-10-17,0
2022-10-18,0
2022-10-19,0
2022-10-20,0
2022-10-21,0
2022-10-22,0
2022-10-23,0
2022-10-24,0
2022-10-25,0
2022-10-26,0
2022-10-27,0
2022-10-28,0
2022-10-29,0
2022-10-30,0
2022-10-31,0
2022-10-01,246
2022-10-02,173
2022-10-03,43
2022-10-04,159
2022-10-05,266
2022-10-06,44
2022-10-07,598
2022-10-08,323
2022-10-09,289
2022-10-10,118
2022-10-11,267
2022-10-12,306
2022-10-13,344
2022-10-14,65
2022-10-15,440
2022-10-16,312
2022-10-17,50
2022-10-18,381
2022-10-19,277
2022-10-20,676
2022-10-21,325
2022-10-22,690
2022-10-23,196
2022-10-24,634
2022-10-25,596
2022-10-26,1094
2022-10-27,1449
2022-10-28,692
2022-10-29,582
2022-10-30,1487
2022-10-31,129
2022-11-01,708
2022-11-02,403
2022-11-03,938
2022-11-04,39
2022-11-05,224
2022-11-06,501
2022-11-07,385
2022-11-08,702
2022-11-09,523
2022-11-10,530
2022-11-11,510
2022-11-12,486
2022-11-13,402
2022-11-14,1258
2022-11-15,25
2022-11-16,0
2022-11-17,0
2022-11-18,0
2022-11-19,0
2022-11-20,0
2022-11-21,0
2022-11-22,0
2022-11-23,0
2022-11-24,0
2022-11-25,0
2022-11-26,0
2022-11-27,0
2022-11-28,0
2022-11-29,0
2022-11-30,0
2022-11-01,708
2022-11-02,405
2022-11-03,937
2022-11-04,39
2022-11-05,224
2022-11-06,501
2022-11-07,384
2022-11-08,702
2022-11-09,517
2022-11-10,529
2022-11-11,509
2022-11-12,482
2022-11-13,403
2022-11-14,1258
2022-11-15,319
2022-11-16,288
2022-11-17,26
2022-11-18,102
2022-11-19,147
2022-11-20,137
2022-11-21,441
2022-11-22,0
2022-11-23,0
2022-11-24,0
2022-11-25,0
2022-11-26,0
2022-11-27,0
2022-11-28,0
2022-11-29,0
2022-11-30,0
2022-12-01,0
2022-12-02,305
2022-12-03,15
2022-12-04,201
2022-12-05,892
2022-12-06,874
2022-12-07,259
2022-12-08,311
2022-12-09,129
2022-12-10,91
2022-12-11,708
2022-12-12,0
2022-12-13,0
2022-12-14,526
2022-12-15,0
2022-12-16,0
2022-12-17,0
2022-12-18,0
2022-12-19,0
2022-12-20,0
2022-12-21,0
2022-12-22,0
2022-12-23,0
2022-12-24,0
2022-12-25,0
2022-12-26,0
2022-12-27,0
2022-12-28,0
2022-12-29,0
2022-12-30,0
2022-12-31,0
2022-12-01,0
2022-12-02,305
2022-12-03,15
2022-12-04,201
2022-12-05,894
2022-12-06,866
2022-12-07,259
2022-12-08,315
2022-12-09,127
2022-12-10,93
2022-12-11,708
2022-12-12,0
2022-12-13,0
2022-12-14,527
2022-12-15,56
2022-12-16,10
2022-12-17,43
2022-12-18,144
2022-12-19,261
2022-12-20,917
2022-12-21,790
2022-12-22,251
2022-12-23,108
2022-12-24,85
2022-12-25,82
2022-12-26,483
2022-12-27,650
2022-12-28,939
2022-12-29,333
2022-12-30,657
2022-12-31,672
2023-01-01,525
2023-01-02,499
2023-01-03,1193
2023-01-04,337
2023-01-05,256
2023-01-06,376
2023-01-07,50
2023-01-08,364
2023-01-09,98
2023-01-10,37
2023-01-11,0
2023-01-12,73
2023-01-13,0
2023-01-14,0
2023-01-15,0
2023-01-16,0
2023-01-17,0
2023-01-18,0
2023-01-19,0
2023-01-20,0
2023-01-21,0
2023-01-22,0
2023-01-23,0
2023-01-24,0
2023-01-25,0
2023-01-26,0
2023-01-27,0
2023-01-28,0
2023-01-29,0
2023-01-30,0
2023-01-31,0
2023-01-01,525
2023-01-02,499
2023-01-03,1193
2023-01-04,337
2023-01-05,256
2023-01-06,376
2023-01-07,50
2023-01-08,364
2023-01-09,98
2023-01-10,37
2023-01-11,0
2023-01-12,73
2023-01-13,0
2023-01-14,0
2023-01-15,7
2023-01-16,47
2023-01-17,0
2023-01-18,0
2023-01-19,0
2023-01-20,0
2023-01-21,43
2023-01-22,0
2023-01-23,35
2023-01-24,162
2023-01-25,351
2023-01-26,0
2023-01-27,0
2023-01-28,271
2023-01-29,235
2023-01-30,0
2023-01-31,0
2023-02-01,0
2023-02-02,75
2023-02-03,473
2023-02-04,76
2023-02-05,1
2023-02-06,386
2023-02-07,486
2023-02-08,0
2023-02-09,0
2023-02-10,0
2023-02-11,0
2023-02-12,0
2023-02-13,26
2023-02-14,287
2023-02-15,61
2023-02-16,0
2023-02-17,0
2023-02-18,0
2023-02-19,0
2023-02-20,0
2023-02-21,0
2023-02-22,0
2023-02-23,0
2023-02-24,0
2023-02-25,0
2023-02-26,0
2023-02-27,0
2023-02-28,0
2023-02-01,0
2023-02-02,75
2023-02-03,473
2023-02-04,76
2023-02-05,1
2023-02-06,386
2023-02-07,486
2023-02-08,0
2023-02-09,0
2023-02-10,0
2023-02-11,0
2023-02-12,0
2023-02-13,26
2023-02-14,288
2023-02-15,813
2023-02-16,1568
2023-02-17,999
2023-02-18,1027
2023-02-19,836
2023-02-20,284
2023-02-21,279
2023-02-22,330
2023-02-23,1117
2023-02-24,246
2023-02-25,81
2023-02-26,79
2023-02-27,0
2023-02-28,0
2023-03-01,0
2023-03-02,0
2023-03-03,211
2023-03-04,0
2023-03-05,0
2023-03-06,0
2023-03-07,0
2023-03-08,470
2023-03-09,1869
2023-03-10,1090
2023-03-11,1579
2023-03-12,343
2023-03-13,17
2023-03-14,15
2023-03-15,0
2023-03-16,0
2023-03-17,0
2023-03-18,0
2023-03-19,0
2023-03-20,0
2023-03-21,0
2023-03-22,0
2023-03-23,0
2023-03-24,0
2023-03-25,0
2023-03-26,0
2023-03-27,0
2023-03-28,0
2023-03-29,0
2023-03-30,0
2023-03-31,0
2023-03-01,0
2023-03-02,0
2023-03-03,211
2023-03-04,0
2023-03-05,0
2023-03-06,0
2023-03-07,0
2023-03-08,468
2023-03-09,1865
2023-03-10,1120
2023-03-11,1470
2023-03-12,343
2023-03-13,17
2023-03-14,15
2023-03-15,0
2023-03-16,0
2023-03-17,37
2023-03-18,274
2023-03-19,116
2023-03-20,0
2023-03-21,0
2023-03-22,0
2023-03-23,491
2023-03-24,2814
2023-03-25,2007
2023-03-26,772
2023-03-27,632
2023-03-28,161
2023-03-29,0
2023-03-30,40
2023-03-31,0
2023-04-01,321
2023-04-02,0
2023-04-03,67
2023-04-04,92
2023-04-05,167
2023-04-06,0
2023-04-07,540
2023-04-08,805
2023-04-09,1384
2023-04-10,54
2023-04-11,230
2023-04-12,966
2023-04-13,442
2023-04-14,722
2023-04-15,0
2023-04-16,0
2023-04-17,0
2023-04-18,0
2023-04-19,0
2023-04-20,0
2023-04-21,0
2023-04-22,0
2023-04-23,0
2023-04-24,0
2023-04-25,0
2023-04-26,0
2023-04-27,0
2023-04-28,0
2023-04-29,0
2023-04-30,0
2023-04-01,321
2023-04-02,0
2023-04-03,67
2023-04-04,92
2023-04-05,167
2023-04-06,0
2023-04-07,540
2023-04-08,804
2023-04-09,1387
2023-04-10,54
2023-04-11,230
2023-04-12,966
2023-04-13,442
2023-04-14,733
2023-04-15,221
2023-04-16,422
2023-04-17,201
2023-04-18,339
2023-04-19,378
2023-04-20,30
2023-04-21,131
2023-04-22,430
2023-04-23,673
2023-04-24,1135
2023-04-25,839
2023-04-26,1098
2023-04-27,1306
2023-04-28,703
2023-04-29,675
2023-04-30,0
2023-05-01,0
2023-05-02,168
2023-05-03,35
2023-05-04,0
2023-05-05,583
2023-05-06,1360
2023-05-07,340
2023-05-08,55
2023-05-09,374
2023-05-10,42
2023-05-11,0
2023-05-12,223
2023-05-13,129
2023-05-14,0
2023-05-15,0
2023-05-16,0
2023-05-17,0
2023-05-18,0
2023-05-19,0
2023-05-20,0
2023-05-21,0
2023-05-22,0
2023-05-23,0
2023-05-24,0
2023-05-25,0
2023-05-26,0
2023-05-27,0
2023-05-28,0
2023-05-29,0
2023-05-30,0
2023-05-31,0
2023-05-01,0
2023-05-02,168
2023-05-03,35
2023-05-04,0
2023-05-05,583
2023-05-06,1356
2023-05-07,341
2023-05-08,55
2023-05-09,374
2023-05-10,42
2023-05-11,0
2023-05-12,223
2023-05-13,129
2023-05-14,0
2023-05-15,0
2023-05-16,0
2023-05-17,0
2023-05-18,214
2023-05-19,845
2023-05-20,48
2023-05-21,0
2023-05-22,0
2023-05-23,42
2023-05-24,423
2023-05-25,671
2023-05-26,6
2023-05-27,95
2023-05-28,473
2023-05-29,455
2023-05-30,914
2023-05-31,0
2023-06-01,508
2023-06-02,571
2023-06-03,178
2023-06-04,16
2023-06-05,103
2023-06-06,525
2023-06-07,1014
2023-06-08,456
2023-06-09,480
2023-06-10,105
2023-06-11,493
2023-06-12,271
2023-06-13,482
2023-06-14,105
2023-06-15,0
2023-06-16,0
2023-06-17,0
2023-06-18,0
2023-06-19,0
2023-06-20,0
2023-06-21,0
2023-06-22,0
2023-06-23,0
2023-06-24,0
2023-06-25,0
2023-06-26,0
2023-06-27,0
2023-06-28,0
2023-06-29,0
2023-06-30,0
2023-06-01,508
2023-06-02,571
2023-06-03,178
2023-06-04,16
2023-06-05,103
2023-06-06,525
2023-06-07,1014
2023-06-08,456
2023-06-09,477
2023-06-10,105
2023-06-11,493
2023-06-12,271
2023-06-13,485
2023-06-14,105
2023-06-15,88
2023-06-16,0
2023-06-17,152
2023-06-18,753
2023-06-19,866
2023-06-20,564
2023-06-21,520
2023-06-22,899
2023-06-23,761
2023-06-24,301
2023-06-25,192
2023-06-26,0
2023-06-27,251
2023-06-28,1362
2023-06-29,2307
2023-06-30,252
2023-07-01,241
2023-07-02,70
2023-07-03,45
2023-07-04,616
2023-07-05,611
2023-07-06,1734
2023-07-07,1000
2023-07-08,268
2023-07-09,901
2023-07-10,1030
2023-07-11,1145
2023-07-12,618
2023-07-13,1026
2023-07-14,681
2023-07-15,316
2023-07-16,0
2023-07-17,0
2023-07-18,0
2023-07-19,0
2023-07-20,0
2023-07-21,0
2023-07-22,0
2023-07-23,0
2023-07-24,0
2023-07-25,0
2023-07-26,0
2023-07-27,0
2023-07-28,0
2023-07-29,
2023-07-30,0
2023-07-31,
2023-07-01,241
2023-07-02,70
2023-07-03,45
2023-07-04,616
2023-07-05,611
2023-07-06,1735
2023-07-07,1001
2023-07-08,268
2023-07-09,901
2023-07-10,1029
2023-07-11,1142
2023-07-12,619
2023-07-13,1017
2023-07-14,685
2023-07-15,1232
2023-07-16,1149
2023-07-17,1363
2023-07-18,1512
2023-07-19,970
2023-07-20,1351
2023-07-21,1034
2023-07-22,735
2023-07-23,956
2023-07-24,1279
2023-07-25,413
2023-07-26,72
2023-07-27,284
2023-07-28,271
2023-07-29,358
2023-07-30,203
2023-07-31,193
2023-08-01,225
2023-08-02,236
2023-08-03,1554
2023-08-04,1670
2023-08-05,579
2023-08-06,263
2023-08-07,0
2023-08-08,80
2023-08-09,460
2023-08-10,1706
2023-08-11,1363
2023-08-12,1472
2023-08-13,993
2023-08-14,891
2023-08-15,299
2023-08-16,0
2023-08-17,0
2023-08-18,0
2023-08-19,0
2023-08-20,0
2023-08-21,0
2023-08-22,0
2023-08-23,0
2023-08-24,0
2023-08-25,0
2023-08-26,0
2023-08-27,0
2023-08-28,0
2023-08-29,
2023-08-30,0
2023-08-31,0
2023-08-01,226
2023-08-02,236
2023-08-03,1554
2023-08-04,1669
2023-08-05,579
2023-08-06,263
2023-08-07,0
2023-08-08,80
2023-08-09,460
2023-08-10,1704
2023-08-11,1367
2023-08-12,1470
2023-08-13,993
2023-08-14,893
2023-08-15,593
2023-08-16,630
2023-08-17,969
2023-08-18,1195
2023-08-19,910
2023-08-20,720
2023-08-21,10
2023-08-22,373
2023-08-23,190
2023-08-24,1127
2023-08-25,2313
2023-08-26,3042
2023-08-27,978
2023-08-28,309
2023-08-29,99
2023-08-30,636
2023-08-31,0
2023-09-01,176
2023-09-02,45
2023-09-03,34
2023-09-04,310
2023-09-05,130
2023-09-06,0
2023-09-07,68
2023-09-08,31
2023-09-09,8
2023-09-10,317
2023-09-11,2073
2023-09-12,5018
2023-09-13,2980
2023-09-14,1125
2023-09-15,289
2023-09-16,0
2023-09-17,0
2023-09-18,0
2023-09-19,0
2023-09-20,0
2023-09-21,0
2023-09-22,0
2023-09-23,0
2023-09-24,0
2023-09-25,0
2023-09-26,0
2023-09-27,0
2023-09-28,0
2023-09-29,0
2023-09-30,0
2023-09-01,176
2023-09-02,45
2023-09-03,34
2023-09-04,310
2023-09-05,126
2023-09-06,0
2023-09-07,68
2023-09-08,31
2023-09-09,8
2023-09-10,315
2023-09-11,2063
2023-09-12,4998
2023-09-13,2980
2023-09-14,1125
2023-09-15,797
2023-09-16,1085
2023-09-17,1036
2023-09-18,590
2023-09-19,1650
2023-09-20,682
2023-09-21,110
2023-09-22,0
2023-09-23,0
2023-09-24,163
2023-09-25,28
2023-09-26,83
2023-09-27,59
2023-09-28,0
2023-09-29,363
2023-09-30,84
2023-10-01,411
2023-10-02,345
2023-10-03,745
2023-10-04,351
2023-10-05,296
2023-10-06,692
2023-10-07,203
2023-10-08,646
2023-10-09,712
2023-10-10,570
2023-10-11,148
2023-10-12,361
2023-10-13,296
2023-10-14,335
2023-10-15,127
2023-10-16,0
2023-10-17,0
2023-10-18,0
2023-10-19,0
2023-10-20,0
2023-10-21,0
2023-10-22,0
2023-10-23,0
2023-10-24,0
2023-10-25,0
2023-10-26,0
2023-10-27,0
2023-10-28,0
2023-10-29,0
2023-10-30,0
2023-10-01,411
2023-10-02,345
2023-10-03,745
2023-10-04,351
2023-10-05,296
2023-10-06,692
2023-10-07,203
2023-10-08,646
2023-10-09,712
2023-10-10,570
2023-10-11,148
2023-10-12,361
2023-10-13,296
2023-10-14,335
2023-10-15,534
2023-10-16,125
2023-10-17,46
2023-10-18,268
2023-10-19,184
2023-10-20,225
2023-10-21,0
2023-10-22,246
2023-10-23,0
2023-10-24,212
2023-10-25,56
2023-10-26,471
2023-10-27,177
2023-10-28,656
2023-10-29,686
2023-10-30,211
2023-10-31,211
2023-11-01,505
2023-11-02,118
2023-11-03,0
2023-11-04,606
2023-11-05,0
2023-11-06,251
2023-11-07,319
2023-11-08,0
2023-11-09,70
2023-11-10,587
2023-11-11,312
2023-11-12,366
2023-11-13,0
2023-11-14,1079
2023-11-15,596
2023-11-16,0
2023-11-17,0
2023-11-18,0
2023-11-19,0
2023-11-20,0
2023-11-21,0
2023-11-22,0
2023-11-23,0
2023-11-24,0
2023-11-25,0
2023-11-26,0
2023-11-27,0
2023-11-28,0
2023-11-29,0
2023-11-01,505
2023-11-02,118
2023-11-03,0
2023-11-04,606
2023-11-05,0
2023-11-06,251
2023-11-07,320
2023-11-08,0
2023-11-09,70
2023-11-10,588
2023-11-11,312
2023-11-12,370
2023-11-13,0
2023-11-14,1083
2023-11-15,1271
2023-11-16,0
2023-11-17,44
2023-11-18,0
2023-11-19,24
2023-11-20,1125
2023-11-21,433
2023-11-22,145
2023-11-23,21
2023-11-24,0
2023-11-25,0
2023-11-26,0
2023-11-27,832
2023-11-28,0
2023-11-29,56
2023-11-30,0
2023-12-01,38
2023-12-02,200
2023-12-03,151
2023-12-04,78
2023-12-05,8
2023-12-06,51
2023-12-07,185
2023-12-08,0
2023-12-09,0
2023-12-10,0
2023-12-11,0
2023-12-12,85
2023-12-13,148
2023-12-14,48
2023-12-15,0
2023-12-16,0
2023-12-17,0
2023-12-18,0
2023-12-19,0
2023-12-20,0
2023-12-21,0
2023-12-22,0
2023-12-23,0
2023-12-24,0
2023-12-25,0
2023-12-26,0
2023-12-27,0
2023-12-28,0
2023-12-29,0
2023-12-30,0
2023-12-31,0
2023-12-01,38
2023-12-02,200
2023-12-03,151
2023-12-04,78
2023-12-05,8
2023-12-06,51
2023-12-07,185
2023-12-08,0
2023-12-09,0
2023-12-10,0
2023-12-11,0
2023-12-12,85
2023-12-13,148
2023-12-14,48
2023-12-15,178
2023-12-16,36
2023-12-17,0
2023-12-18,0
2023-12-19,26
2023-12-20,4
2023-12-21,26
2023-12-22,0
2023-12-23,0
2023-12-24,0
2023-12-25,184
2023-12-26,530
2023-12-27,724
2023-12-28,620
2023-12-29,412
2023-12-30,698
2023-12-31,807
2024-01-01,147
2024-01-02,9
2024-01-03,336
2024-01-04,0
2024-01-05,60
2024-01-06,0
2024-01-07,0
2024-01-08,0
2024-01-09,0
2024-01-10,55
2024-01-11,142
2024-01-12,0
2024-01-13,0
2024-01-14,0
2024-01-15,0
2024-01-16,0
2024-01-17,0
2024-01-18,0
2024-01-19,0
2024-01-20,0
2024-01-21,0
2024-01-22,0
2024-01-23,0
2024-01-24,0
2024-01-25,0
2024-01-26,0
2024-01-27,0
2024-01-28,0
2024-01-29,0
2024-01-30,0
2024-01-31,0
2024-01-01,147
2024-01-02,9
2024-01-03,336
2024-01-04,0
2024-01-05,60
2024-01-06,0
2024-01-07,0
2024-01-08,0
2024-01-09,0
2024-01-10,55
2024-01-11,142
2024-01-12,0
2024-01-13,0
2024-01-14,0
2024-01-15,37
2024-01-16,0
2024-01-17,95
2024-01-18,35
2024-01-19,170
2024-01-20,86
2024-01-21,126
2024-01-22,0
2024-01-23,0
2024-01-24,0
2024-01-25,7
2024-01-26,0
2024-01-27,0
2024-01-28,115
2024-01-29,443
2024-01-30,211
2024-01-31,69
